time,filename,prediction,target,avg_brightness,contrast,sharpness
2026-01-22T18:58:46.317660+00:00,data/raw/Testing/glioma/Te-gl_0027.jpg,0,glioma,23.243350982666016,32.06573998874116,11.650924682617188
2026-01-22T18:58:46.412085+00:00,data/raw/Testing/glioma/Te-gl_0028.jpg,1,glioma,23.31060791015625,33.29247496878893,13.864612579345703
2026-01-22T18:58:46.507653+00:00,data/raw/Testing/glioma/Te-gl_0029.jpg,0,glioma,27.914836883544922,39.355118530032186,19.722206115722656
2026-01-22T18:58:46.605708+00:00,data/raw/Testing/glioma/Te-gl_0030.jpg,0,glioma,32.53548812866211,48.558248713473795,12.17037582397461
2026-01-22T18:58:46.710206+00:00,data/raw/Testing/glioma/Te-gl_0031.jpg,0,glioma,24.99059295654297,37.21668268041998,15.004009246826172
2026-01-22T18:58:46.810586+00:00,data/raw/Testing/glioma/Te-gl_0032.jpg,0,glioma,22.248390197753906,33.79518529247511,13.400314331054688
2026-01-22T18:58:46.923592+00:00,data/raw/Testing/glioma/Te-gl_0033.jpg,0,glioma,21.628665924072266,30.76755737169446,12.694168090820312
2026-01-22T18:58:47.019515+00:00,data/raw/Testing/glioma/Te-gl_0034.jpg,0,glioma,22.55953598022461,32.97423037552464,12.24062728881836
2026-01-22T18:58:47.113603+00:00,data/raw/Testing/glioma/Te-gl_0035.jpg,0,glioma,25.692161560058594,34.38301953093589,12.253456115722656
2026-01-22T18:58:47.210329+00:00,data/raw/Testing/glioma/Te-gl_0036.jpg,0,glioma,43.04325866699219,44.62933787771293,23.780380249023438
2026-01-22T18:58:47.304755+00:00,data/raw/Testing/glioma/Te-gl_0037.jpg,0,glioma,33.535560607910156,37.49225081188394,19.342845916748047
2026-01-22T18:58:47.399072+00:00,data/raw/Testing/glioma/Te-gl_0038.jpg,0,glioma,41.034645080566406,43.94388415011096,21.40780258178711
2026-01-22T18:58:47.487912+00:00,data/raw/Testing/glioma/Te-gl_0039.jpg,0,glioma,35.0638542175293,43.351033304443575,20.062854766845703
2026-01-22T18:58:47.576559+00:00,data/raw/Testing/glioma/Te-gl_0040.jpg,0,glioma,31.882869720458984,37.66190819310548,16.76980972290039
2026-01-22T18:58:47.665574+00:00,data/raw/Testing/glioma/Te-gl_0041.jpg,0,glioma,29.768596649169922,37.37234364342256,15.817962646484375
2026-01-22T18:58:47.763169+00:00,data/raw/Testing/glioma/Te-gl_0042.jpg,0,glioma,39.71958541870117,45.79391689650889,18.539875030517578
2026-01-22T18:58:47.862448+00:00,data/raw/Testing/glioma/Te-gl_0043.jpg,0,glioma,26.179428100585938,46.43791518588666,9.432693481445312
2026-01-22T18:58:47.963836+00:00,data/raw/Testing/glioma/Te-gl_0044.jpg,0,glioma,40.53122329711914,46.299623846141486,18.570354461669922
2026-01-22T18:58:48.060626+00:00,data/raw/Testing/glioma/Te-gl_0045.jpg,0,glioma,41.0195198059082,45.94567470832486,19.849384307861328
2026-01-22T18:58:48.156366+00:00,data/raw/Testing/glioma/Te-gl_0046.jpg,0,glioma,38.927406311035156,45.96391102011143,18.865882873535156
2026-01-22T18:58:48.251417+00:00,data/raw/Testing/glioma/Te-gl_0047.jpg,0,glioma,41.28451156616211,43.00433253590742,19.062652587890625
2026-01-22T18:58:48.345955+00:00,data/raw/Testing/glioma/Te-gl_0048.jpg,0,glioma,42.84247589111328,46.671014704892784,18.993667602539062
2026-01-22T18:58:48.485528+00:00,data/raw/Testing/glioma/Te-gl_0049.jpg,0,glioma,23.939716339111328,32.938060333715256,12.577381134033203
2026-01-22T18:58:48.596343+00:00,data/raw/Testing/glioma/Te-gl_0050.jpg,0,glioma,30.97283172607422,46.446546225678304,19.587615966796875
2026-01-22T18:58:48.706688+00:00,data/raw/Testing/glioma/Te-gl_0051.jpg,0,glioma,25.60395050048828,38.343707984154484,14.928974151611328
2026-01-22T18:58:48.816870+00:00,data/raw/Testing/glioma/Te-gl_0052.jpg,0,glioma,23.036975860595703,32.62213581669675,10.712902069091797
2026-01-22T18:58:48.926855+00:00,data/raw/Testing/glioma/Te-gl_0053.jpg,0,glioma,26.61166000366211,32.57967362270441,14.383171081542969
2026-01-22T18:58:49.038652+00:00,data/raw/Testing/glioma/Te-gl_0054.jpg,0,glioma,25.823528289794922,32.976266779204416,13.890888214111328
2026-01-22T18:58:49.160954+00:00,data/raw/Testing/glioma/Te-gl_0055.jpg,0,glioma,23.2777099609375,31.264132468121304,11.120418548583984
2026-01-22T18:58:49.291952+00:00,data/raw/Testing/glioma/Te-gl_0056.jpg,0,glioma,33.33795166015625,35.19430916183767,18.099830627441406
2026-01-22T18:58:49.402302+00:00,data/raw/Testing/glioma/Te-gl_0057.jpg,0,glioma,31.674663543701172,36.03414721022928,17.928882598876953
2026-01-22T18:58:49.497560+00:00,data/raw/Testing/glioma/Te-gl_0058.jpg,0,glioma,38.0108757019043,41.273048758332976,18.945106506347656
2026-01-22T18:58:49.587840+00:00,data/raw/Testing/glioma/Te-gl_0059.jpg,0,glioma,37.595802307128906,41.10104878615928,20.329021453857422
2026-01-22T18:58:49.675721+00:00,data/raw/Testing/glioma/Te-gl_0060.jpg,0,glioma,33.922210693359375,35.482102501580414,17.352210998535156
2026-01-22T18:58:49.769570+00:00,data/raw/Testing/glioma/Te-gl_0061.jpg,0,glioma,33.000953674316406,40.44869230637232,19.16778564453125
2026-01-22T18:58:49.863720+00:00,data/raw/Testing/glioma/Te-gl_0062.jpg,0,glioma,32.26911163330078,34.99261468901741,16.766551971435547
2026-01-22T18:58:49.962807+00:00,data/raw/Testing/glioma/Te-gl_0063.jpg,0,glioma,31.945716857910156,38.91185657232173,18.334819793701172
2026-01-22T18:58:50.073065+00:00,data/raw/Testing/glioma/Te-gl_0064.jpg,0,glioma,32.529361724853516,33.499085826801284,16.666015625
2026-01-22T18:58:50.198656+00:00,data/raw/Testing/glioma/Te-gl_0065.jpg,0,glioma,32.732383728027344,35.880044809611995,17.571453094482422
2026-01-22T18:58:50.336149+00:00,data/raw/Testing/glioma/Te-gl_0066.jpg,0,glioma,32.391029357910156,37.20873966430465,15.855365753173828
2026-01-22T18:58:50.461257+00:00,data/raw/Testing/glioma/Te-gl_0067.jpg,0,glioma,37.811180114746094,40.661195179200405,18.370460510253906
2026-01-22T18:58:50.584220+00:00,data/raw/Testing/glioma/Te-gl_0068.jpg,0,glioma,35.25729751586914,44.745310640613475,17.619709014892578
2026-01-22T18:58:50.697619+00:00,data/raw/Testing/glioma/Te-gl_0069.jpg,0,glioma,35.280494689941406,37.85665757729051,21.346172332763672
2026-01-22T18:58:50.812826+00:00,data/raw/Testing/glioma/Te-gl_0070.jpg,0,glioma,29.68515396118164,36.892585475827325,16.840007781982422
2026-01-22T18:58:50.919355+00:00,data/raw/Testing/glioma/Te-gl_0071.jpg,0,glioma,34.67033004760742,42.028596343293216,18.96087646484375
2026-01-22T18:58:51.027819+00:00,data/raw/Testing/glioma/Te-gl_0072.jpg,0,glioma,24.989288330078125,32.36859880131844,9.511917114257812
2026-01-22T18:58:51.133458+00:00,data/raw/Testing/glioma/Te-gl_0073.jpg,0,glioma,21.16143798828125,28.71692366540588,13.934322357177734
2026-01-22T18:58:51.228140+00:00,data/raw/Testing/glioma/Te-gl_0074.jpg,0,glioma,25.29611587524414,32.87053293288675,14.535755157470703
2026-01-22T18:58:51.322605+00:00,data/raw/Testing/glioma/Te-gl_0075.jpg,0,glioma,24.560256958007812,31.62857241637749,12.541152954101562
2026-01-22T18:58:51.541858+00:00,data/raw/Testing/glioma/Te-gl_0076.jpg,0,glioma,23.904796600341797,31.119083991847326,12.627513885498047
2026-01-22T18:58:51.754544+00:00,data/raw/Testing/glioma/Te-gl_0077.jpg,0,glioma,28.07508087158203,42.62173701164778,13.421001434326172
2026-01-22T18:58:51.883708+00:00,data/raw/Testing/glioma/Te-gl_0078.jpg,0,glioma,21.332462310791016,26.87389168603377,13.142997741699219
2026-01-22T18:58:51.992168+00:00,data/raw/Testing/glioma/Te-gl_0079.jpg,0,glioma,29.160823822021484,35.54049934391089,16.664363861083984
2026-01-22T18:58:52.119467+00:00,data/raw/Testing/glioma/Te-gl_0080.jpg,0,glioma,22.874195098876953,28.81553836318698,12.794288635253906
2026-01-22T18:58:52.260269+00:00,data/raw/Testing/glioma/Te-gl_0081.jpg,0,glioma,30.2431640625,43.4661516829468,18.266834259033203
2026-01-22T18:58:52.374032+00:00,data/raw/Testing/glioma/Te-gl_0082.jpg,0,glioma,25.83032989501953,36.74978821430402,12.30306625366211
2026-01-22T18:58:52.500195+00:00,data/raw/Testing/glioma/Te-gl_0083.jpg,0,glioma,27.588401794433594,39.23459353863975,19.67025375366211
2026-01-22T18:58:52.628718+00:00,data/raw/Testing/glioma/Te-gl_0084.jpg,0,glioma,28.476795196533203,39.9260486235848,18.144474029541016
2026-01-22T18:58:52.735542+00:00,data/raw/Testing/glioma/Te-gl_0085.jpg,0,glioma,26.024829864501953,31.728493405560037,14.993938446044922
2026-01-22T18:58:52.835390+00:00,data/raw/Testing/glioma/Te-gl_0086.jpg,0,glioma,23.164958953857422,28.11152873449554,12.319480895996094
2026-01-22T18:58:52.932987+00:00,data/raw/Testing/glioma/Te-gl_0087.jpg,0,glioma,20.225894927978516,30.899663930753608,9.54443359375
2026-01-22T18:58:53.030641+00:00,data/raw/Testing/glioma/Te-gl_0088.jpg,0,glioma,19.689254760742188,31.93837840999827,8.934314727783203
2026-01-22T18:58:53.135213+00:00,data/raw/Testing/glioma/Te-gl_0089.jpg,0,glioma,31.46393585205078,44.85721063602499,20.197921752929688
2026-01-22T18:58:53.248580+00:00,data/raw/Testing/glioma/Te-gl_0090.jpg,0,glioma,26.629737854003906,38.63214270540304,17.000343322753906
2026-01-22T18:58:53.348928+00:00,data/raw/Testing/glioma/Te-gl_0091.jpg,0,glioma,27.956348419189453,41.82518004670917,19.102703094482422
2026-01-22T18:58:53.446378+00:00,data/raw/Testing/glioma/Te-gl_0092.jpg,0,glioma,27.55133819580078,37.58402041134989,16.308258056640625
2026-01-22T18:58:53.544264+00:00,data/raw/Testing/glioma/Te-gl_0093.jpg,0,glioma,24.945171356201172,33.27283496464814,15.608985900878906
2026-01-22T18:58:53.639674+00:00,data/raw/Testing/glioma/Te-gl_0094.jpg,0,glioma,32.56707000732422,40.92182945200019,16.829177856445312
2026-01-22T18:58:53.733687+00:00,data/raw/Testing/glioma/Te-gl_0095.jpg,0,glioma,21.530799865722656,30.751441445526524,13.205188751220703
2026-01-22T18:58:53.825525+00:00,data/raw/Testing/glioma/Te-gl_0096.jpg,0,glioma,28.643993377685547,38.58588780590613,16.89486312866211
2026-01-22T18:58:53.913038+00:00,data/raw/Testing/glioma/Te-gl_0097.jpg,0,glioma,21.710308074951172,36.17501976922265,13.136966705322266
2026-01-22T18:58:54.000094+00:00,data/raw/Testing/glioma/Te-gl_0098.jpg,0,glioma,26.169822692871094,35.6238269188927,13.799884796142578
2026-01-22T18:58:54.094072+00:00,data/raw/Testing/glioma/Te-gl_0099.jpg,0,glioma,28.270828247070312,38.28360465283913,18.055030822753906
2026-01-22T18:58:54.224604+00:00,data/raw/Testing/meningioma/Te-meTr_0000.jpg,1,meningioma,71.84860202746893,72.5309185814529,34.617347717285156
2026-01-22T18:58:54.327332+00:00,data/raw/Testing/meningioma/Te-meTr_0001.jpg,1,meningioma,73.84580286188671,53.307132865095866,45.238555908203125
2026-01-22T18:58:54.465101+00:00,data/raw/Testing/meningioma/Te-meTr_0002.jpg,1,meningioma,90.38882273557196,57.233097198729425,48.02058029174805
2026-01-22T18:58:54.609922+00:00,data/raw/Testing/meningioma/Te-meTr_0003.jpg,1,meningioma,70.95826367327442,47.99631481631726,42.109283447265625
2026-01-22T18:58:54.751344+00:00,data/raw/Testing/meningioma/Te-meTr_0004.jpg,1,meningioma,87.77887524122464,77.31737197199035,27.620861053466797
2026-01-22T18:58:54.848676+00:00,data/raw/Testing/meningioma/Te-meTr_0005.jpg,1,meningioma,70.53706444119419,83.56415279081986,44.61149597167969
2026-01-22T18:58:54.944093+00:00,data/raw/Testing/meningioma/Te-meTr_0006.jpg,1,meningioma,93.82546930492136,75.99078036404725,69.4511947631836
2026-01-22T18:58:55.049196+00:00,data/raw/Testing/meningioma/Te-meTr_0007.jpg,0,meningioma,72.55882571626846,42.01267835651136,43.02610778808594
2026-01-22T18:58:55.179819+00:00,data/raw/Testing/meningioma/Te-meTr_0008.jpg,1,meningioma,92.47730728740204,70.05647576197576,43.59199905395508
2026-01-22T18:58:55.329937+00:00,data/raw/Testing/meningioma/Te-meTr_0009.jpg,1,meningioma,87.81815410000718,76.74098384024008,17.12285614013672
2026-01-22T18:58:55.482330+00:00,data/raw/Testing/meningioma/Te-me_0010.jpg,1,meningioma,75.41096703296704,63.27047682739515,28.12921905517578
2026-01-22T18:58:55.582033+00:00,data/raw/Testing/meningioma/Te-me_0011.jpg,1,meningioma,31.669910313901344,38.43091070091071,51.35773468017578
2026-01-22T18:58:55.678908+00:00,data/raw/Testing/meningioma/Te-me_0012.jpg,1,meningioma,118.15422254299374,61.06797080346855,28.180030822753906
2026-01-22T18:58:55.774229+00:00,data/raw/Testing/meningioma/Te-me_0013.jpg,1,meningioma,63.02588857557075,50.81310328752442,36.06646728515625
2026-01-22T18:58:55.890759+00:00,data/raw/Testing/meningioma/Te-me_0014.jpg,1,meningioma,99.463197704747,87.73305375529843,33.75819396972656
2026-01-22T18:58:55.989240+00:00,data/raw/Testing/meningioma/Te-me_0015.jpg,1,meningioma,85.89628180677131,90.85294949837257,36.80301284790039
2026-01-22T18:58:56.111597+00:00,data/raw/Testing/meningioma/Te-me_0016.jpg,1,meningioma,86.58933984335266,77.64818592484923,44.222572326660156
2026-01-22T18:58:56.259599+00:00,data/raw/Testing/meningioma/Te-me_0017.jpg,1,meningioma,87.7669972666927,76.75696408519262,24.413408279418945
2026-01-22T18:58:56.408634+00:00,data/raw/Testing/meningioma/Te-me_0018.jpg,1,meningioma,85.85892541593039,60.98559539252341,24.47437286376953
2026-01-22T18:58:56.525950+00:00,data/raw/Testing/meningioma/Te-me_0019.jpg,1,meningioma,50.55133333333333,53.52629966841755,49.102928161621094
2026-01-22T18:58:56.624709+00:00,data/raw/Testing/meningioma/Te-me_0020.jpg,1,meningioma,91.47214746465035,70.85253099117487,52.29451370239258
2026-01-22T18:58:56.723641+00:00,data/raw/Testing/meningioma/Te-me_0021.jpg,1,meningioma,80.43756323168088,52.01192173437438,31.150484085083008
2026-01-22T18:58:56.842547+00:00,data/raw/Testing/meningioma/Te-me_0022.jpg,1,meningioma,109.16538082534188,62.62023395779283,65.30857849121094
2026-01-22T18:58:57.057533+00:00,data/raw/Testing/meningioma/Te-me_0023.jpg,1,meningioma,92.40004042854255,59.9995578448635,39.680694580078125
2026-01-22T18:58:57.166114+00:00,data/raw/Testing/meningioma/Te-me_0024.jpg,1,meningioma,72.47622424856468,64.29658087951002,47.446876525878906
2026-01-22T18:58:57.268301+00:00,data/raw/Testing/meningioma/Te-me_0025.jpg,1,meningioma,81.04013431403901,50.87052832054272,32.84915542602539
2026-01-22T18:58:57.364008+00:00,data/raw/Testing/meningioma/Te-me_0026.jpg,1,meningioma,65.10290763596554,52.41955703997065,15.098535537719727
2026-01-22T18:58:57.474738+00:00,data/raw/Testing/meningioma/Te-me_0027.jpg,1,meningioma,59.07467299725364,53.897672346518426,26.125131607055664
2026-01-22T18:58:57.571229+00:00,data/raw/Testing/meningioma/Te-me_0028.jpg,1,meningioma,62.938919226840575,56.491193313676256,30.947669982910156
2026-01-22T18:58:57.667342+00:00,data/raw/Testing/meningioma/Te-me_0029.jpg,1,meningioma,50.81580617858654,60.50324455763423,36.482425689697266
2026-01-22T18:58:57.765496+00:00,data/raw/Testing/meningioma/Te-me_0030.jpg,1,meningioma,55.00072031012625,61.494318812980595,41.85363006591797
2026-01-22T18:58:57.861784+00:00,data/raw/Testing/meningioma/Te-me_0031.jpg,1,meningioma,75.41096703296704,63.27047682739515,28.12921905517578
2026-01-22T18:58:57.959137+00:00,data/raw/Testing/meningioma/Te-me_0032.jpg,1,meningioma,52.74888413423149,76.12909033702148,30.36772918701172
2026-01-22T18:58:58.057845+00:00,data/raw/Testing/meningioma/Te-me_0033.jpg,1,meningioma,48.662291962621694,64.41793556142619,22.463363647460938
2026-01-22T18:58:58.148650+00:00,data/raw/Testing/meningioma/Te-me_0034.jpg,1,meningioma,65.5251534624976,82.55583800587344,41.40857696533203
2026-01-22T18:58:58.236052+00:00,data/raw/Testing/meningioma/Te-me_0035.jpg,1,meningioma,73.62826860841425,82.6992877112058,40.90808868408203
2026-01-22T18:58:58.333715+00:00,data/raw/Testing/meningioma/Te-me_0036.jpg,1,meningioma,90.59580215722475,77.9426073074248,47.408164978027344
2026-01-22T18:58:58.435883+00:00,data/raw/Testing/meningioma/Te-me_0037.jpg,1,meningioma,33.07736434108527,39.029502314716225,26.809303283691406
2026-01-22T18:58:58.591698+00:00,data/raw/Testing/meningioma/Te-me_0038.jpg,1,meningioma,93.3169147176943,69.87178254123263,44.072288513183594
2026-01-22T18:58:58.719647+00:00,data/raw/Testing/meningioma/Te-me_0039.jpg,1,meningioma,95.22033771667662,75.47531354408618,81.62212371826172
2026-01-22T18:58:58.825338+00:00,data/raw/Testing/meningioma/Te-me_0040.jpg,1,meningioma,61.248954429417196,60.94921318266259,27.999303817749023
2026-01-22T18:58:58.922960+00:00,data/raw/Testing/meningioma/Te-me_0041.jpg,1,meningioma,85.82923976608187,77.74769315635083,43.806724548339844
2026-01-22T18:58:59.018062+00:00,data/raw/Testing/meningioma/Te-me_0042.jpg,1,meningioma,86.85979802171958,67.14466975620216,40.842529296875
2026-01-22T18:58:59.111945+00:00,data/raw/Testing/meningioma/Te-me_0043.jpg,1,meningioma,83.55417478091529,66.33665924389273,38.820556640625
2026-01-22T18:58:59.205999+00:00,data/raw/Testing/meningioma/Te-me_0044.jpg,1,meningioma,54.5565185546875,57.701843350651565,53.854034423828125
2026-01-22T18:58:59.304554+00:00,data/raw/Testing/meningioma/Te-me_0045.jpg,1,meningioma,85.85629931152319,66.66379029973135,43.24083709716797
2026-01-22T18:58:59.398781+00:00,data/raw/Testing/meningioma/Te-me_0046.jpg,1,meningioma,99.0165483173819,75.94905337588077,38.667537689208984
2026-01-22T18:58:59.525286+00:00,data/raw/Testing/meningioma/Te-me_0047.jpg,1,meningioma,82.28892366600202,62.896211807594995,49.11647415161133
2026-01-22T18:58:59.673477+00:00,data/raw/Testing/meningioma/Te-me_0048.jpg,1,meningioma,73.14184744862524,70.67873005452412,37.4769172668457
2026-01-22T18:58:59.810955+00:00,data/raw/Testing/meningioma/Te-me_0049.jpg,1,meningioma,79.70733848742775,63.886404328156516,44.72736358642578
2026-01-22T18:58:59.931541+00:00,data/raw/Testing/meningioma/Te-me_0050.jpg,1,meningioma,53.03624516287545,44.39421608495041,23.018226623535156
2026-01-22T18:59:00.031322+00:00,data/raw/Testing/meningioma/Te-me_0051.jpg,1,meningioma,88.92066581306018,43.1738117010711,30.69579315185547
2026-01-22T18:59:00.141067+00:00,data/raw/Testing/meningioma/Te-me_0052.jpg,1,meningioma,46.357235724084276,33.41975225089118,21.135395050048828
2026-01-22T18:59:00.235713+00:00,data/raw/Testing/meningioma/Te-me_0053.jpg,1,meningioma,46.18931840052415,37.079271445186016,22.802051544189453
2026-01-22T18:59:00.322644+00:00,data/raw/Testing/meningioma/Te-me_0054.jpg,1,meningioma,86.62821370675681,67.19951499848074,40.74351119995117
2026-01-22T18:59:00.409953+00:00,data/raw/Testing/meningioma/Te-me_0055.jpg,1,meningioma,84.57302342156356,65.99825983344934,39.250274658203125
2026-01-22T18:59:00.501381+00:00,data/raw/Testing/meningioma/Te-me_0056.jpg,1,meningioma,74.58624169040836,58.76034896229576,57.38772201538086
2026-01-22T18:59:00.595232+00:00,data/raw/Testing/meningioma/Te-me_0057.jpg,1,meningioma,91.70613687409168,53.85041600700641,67.48820495605469
2026-01-22T18:59:00.694550+00:00,data/raw/Testing/meningioma/Te-me_0058.jpg,1,meningioma,38.625918666454766,49.8901766170746,24.594526290893555
2026-01-22T18:59:00.788077+00:00,data/raw/Testing/meningioma/Te-me_0059.jpg,1,meningioma,60.899526375959496,56.21082167809289,40.20857238769531
2026-01-22T18:59:00.883732+00:00,data/raw/Testing/meningioma/Te-me_0060.jpg,1,meningioma,74.61578341013825,49.95511832339823,57.123531341552734
2026-01-22T18:59:00.985709+00:00,data/raw/Testing/meningioma/Te-me_0061.jpg,1,meningioma,72.75870800395256,63.42234123731961,33.696022033691406
2026-01-22T18:59:01.081336+00:00,data/raw/Testing/meningioma/Te-me_0062.jpg,1,meningioma,72.69950274348423,57.78737066992587,52.46366882324219
2026-01-22T18:59:01.175400+00:00,data/raw/Testing/meningioma/Te-me_0063.jpg,1,meningioma,68.99480670264842,57.613235580344856,39.45721435546875
2026-01-22T18:59:01.299032+00:00,data/raw/Testing/meningioma/Te-me_0064.jpg,2,meningioma,67.73715642178911,51.28483778288483,44.13605499267578
2026-01-22T18:59:01.421241+00:00,data/raw/Testing/meningioma/Te-me_0065.jpg,2,meningioma,60.79680998613038,62.217207309596795,70.37423706054688
2026-01-22T18:59:01.529132+00:00,data/raw/Testing/meningioma/Te-me_0066.jpg,1,meningioma,52.589528292298375,60.75372856386286,12.771738052368164
2026-01-22T18:59:01.633767+00:00,data/raw/Testing/meningioma/Te-me_0067.jpg,1,meningioma,48.951993255449835,45.02974928676833,12.487773895263672
2026-01-22T18:59:01.737989+00:00,data/raw/Testing/meningioma/Te-me_0068.jpg,1,meningioma,65.09537463019197,52.42949414081993,15.309635162353516
2026-01-22T18:59:01.831799+00:00,data/raw/Testing/meningioma/Te-me_0069.jpg,1,meningioma,137.76430335097,74.60040837576481,46.468902587890625
2026-01-22T18:59:01.935608+00:00,data/raw/Testing/meningioma/Te-me_0070.jpg,1,meningioma,105.26695443027101,77.50123939030892,62.591819763183594
2026-01-22T18:59:02.033643+00:00,data/raw/Testing/meningioma/Te-me_0071.jpg,1,meningioma,85.01078733434797,51.15508478032936,30.203378677368164
2026-01-22T18:59:02.127225+00:00,data/raw/Testing/meningioma/Te-me_0072.jpg,1,meningioma,74.94417116009208,67.49823575244409,36.31709289550781
2026-01-22T18:59:02.221600+00:00,data/raw/Testing/meningioma/Te-me_0073.jpg,1,meningioma,85.01078733434797,51.15508478032936,30.203378677368164
2026-01-22T18:59:02.308325+00:00,data/raw/Testing/meningioma/Te-me_0074.jpg,1,meningioma,100.94548192094204,76.28131032639077,53.86655807495117
2026-01-22T18:59:02.393311+00:00,data/raw/Testing/meningioma/Te-me_0075.jpg,1,meningioma,57.07102847887704,52.46769583908342,40.8052864074707
2026-01-22T18:59:02.491947+00:00,data/raw/Testing/meningioma/Te-me_0076.jpg,1,meningioma,62.64581744961195,56.50969355356673,30.796932220458984
2026-01-22T18:59:02.589438+00:00,data/raw/Testing/meningioma/Te-me_0077.jpg,1,meningioma,61.73258743980153,53.59381882222529,27.290393829345703
2026-01-22T18:59:02.683221+00:00,data/raw/Testing/meningioma/Te-me_0078.jpg,1,meningioma,73.01457798459563,82.62334336418614,40.585182189941406
2026-01-22T18:59:02.775218+00:00,data/raw/Testing/meningioma/Te-me_0079.jpg,1,meningioma,65.74968344412788,50.97018091251951,48.183048248291016
2026-01-22T18:59:02.867178+00:00,data/raw/Testing/meningioma/Te-me_0080.jpg,1,meningioma,58.898745733111056,51.365466970766626,68.5404052734375
2026-01-22T18:59:02.963066+00:00,data/raw/Testing/meningioma/Te-me_0081.jpg,1,meningioma,78.81461141750351,63.98782176678599,49.35414505004883
